./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.92 --threads=12 --top=10000 --time=20m
-12.9282	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/R"
-12.9108	"B,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-12.8947	"R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-12.8833	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/R"
-12.8787	"/RB,GB,/RB,GB,/RB,GB,/RB,GB,/RB,GB"
-12.8552	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,G"
-12.8541	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-12.8472	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/B"
-12.8472	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/G"
-12.8452	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.8411	"/B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-12.8143	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/B"
-12.8143	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/G"
-12.7993	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R"
-12.7851	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/G"
-12.7851	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/B"
-12.7827	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B"
-12.7782	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G"
-12.7767	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.7581	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-12.7254	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-12.723	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,B"
-12.7018	"/RB,G,/RB,G,/RB,G,/RB,G,/RB,G"
-12.6799	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G"
-12.6314	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-12.6187	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-12.6146	"B,B/,B,B/,B,B/,B,B/,B,B/"
-12.6131	"R,B/,R,B/,R,B/,R,B/,R,B/"
-12.6123	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.5987	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R"
-12.5919	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B"
-12.5767	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G"
-12.5671	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.565	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-12.5554	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-12.542	"RB,RB,RB,RB,RB,RB,RB,RB,RB,R"
-12.5392	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R"
-12.5178	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G"
-12.5079	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.5066	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-12.4885	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-12.4836	"GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-12.4592	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.4454	"RB,B/,RB,B/,RB,B/,RB,B/,RB,B/"
-12.4453	"R,GB/,R,GB/,R,GB/,R,GB/,R,GB/"
-12.4453	"RB,G/,RB,G/,RB,G/,RB,G/,RB,G/"
-12.4284	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B"
-12.4025	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-12.3974	"/R,G,/R,G,/R,G,/R,G,/R,G"
-12.3933	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-12.3881	"B,GB/,B,GB/,B,GB/,B,GB/,B,GB/"
-12.3363	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.3305	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.3084	"B,B,B,B,B,B,B,B,B,R"
-12.3064	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R"
-12.2557	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB"
-12.2076	"B,G/,B,G/,B,G/,B,G/,B,G/"
-12.1748	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B"
-12.1611	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.16	"/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R"
-12.1267	"/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B"
-12.0657	"RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.0499	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R"
-12.037	"/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G"
-11.9949	"/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G"
-11.9919	"/B,G,/B,G,/B,G,/B,G,/B,G"
-11.9885	"/R,B,/R,B,/R,B,/R,B,/R,B"
-11.9217	"G,B,B,B,B,B,B,B,B,B"
-11.8866	"/B,B,/B,B,/B,B,/B,B,/B,B"
-11.8279	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-11.7836	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-11.76	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-11.7309	"RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/"
-11.7222	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-11.7203	"/RB,/RB,B,/RB,B,B,/RB,B,B,"
-11.6441	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.6148	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-11.6063	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-11.5948	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.5513	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-11.5202	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-11.4659	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-11.3979	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-11.3437	"/,B/,B,B/,B,B,B/,B,B,B"
-11.3362	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-11.3283	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.3112	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.3028	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-11.2378	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.1964	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.1667	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.1223	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.0986	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-11.0955	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.0949	",B,B,B,B,B,B,B,B,B"
-11.0607	"B,B,B,B,B,B,B,B,B,"
-11.0591	"/B,G/,/B,G/,/B,G/,/B,G/,/B,G/"
-10.9572	"B,B,B,B,B,B,B,B,B,G"
-10.9547	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-10.9536	"R,B,B,B,B,B,B,B,B,B"
-10.7803	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-10.7739	"B,B,B,/B,B,B,/B,B,/B,/"
-10.7578	",B,B,B/,B,B,B/,B,B/,B/"
-10.7056	"/RB,B/,/RB,B/,/RB,B/,/RB,B/,/RB,B/"
-10.6109	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-10.5963	"/R,B/,/R,B/,/R,B/,/R,B/,/R,B/"
-10.57	"/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/"
-10.5571	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-10.5424	"/R,GB/,/R,GB/,/R,GB/,/R,GB/,/R,GB/"
-10.5071	"/R,G/,/R,G/,/R,G/,/R,G/,/R,G/"
-10.4995	"/B,B/,/B,B/,/B,B/,/B,B/,/B,B/"
-10.4089	"/RB,G/,/RB,G/,/RB,G/,/RB,G/,/RB,G/"
-10.3002	"/B,GB/,/B,GB/,/B,GB/,/B,GB/,/B,GB/"
-10.2985	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-10.2922	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/"
-10.2566	"B,B,B,B,B,B,B,B,B,B"
-10.2515	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-10.2222	"/B,/B,B,/B,B,B,/B,B,B,"
-10.2174	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/"
-10.1585	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-10.1485	"RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-10.1079	"/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-9.8995	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-9.72858	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/"
-9.69049	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-9.6354	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
# Global sample count:	370110401
# Elapsed time:	1200.18 seconds 
# Samples per second:	308378
