./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.9 --threads=12 --top=10000 --time=20m
-15.7758	",B,B,B,B,B,B,B,B,R"
-15.7694	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/,B"
-15.7694	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,"
-15.7643	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/"
-15.7525	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-15.7469	"G,GB,GB,GB,GB,GB,GB,GB,GB,B"
-15.7447	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-15.7447	"B,B,GB,GB,GB,GB,GB,GB,GB,GG"
-15.7289	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-15.7278	"/G/G/G/G/G/G/G/G/R,B,B,B,B,B,B,B,B,B"
-15.715	"B,GB,GB,GB,GB,GB,GB,GB,G,G"
-15.7099	"/B,/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-15.7091	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,G"
-15.705	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-15.701	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,G"
-15.6984	"R,/B,/B,/B,/B,/B,/B,/B,/B,"
-15.6714	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-15.6687	"B,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/"
-15.659	"R,/R,/R,/R,/R,/R,/R,/R,/R,/"
-15.6479	"RB,GBB,GBB,GBB,GBB,GBB,GBB,GBB,GBB,GB"
-15.6449	"/////////,B,B,B,B,B,B,B,B,B"
-15.6444	"/R,/R,/R,/R,/R,/R,/R,/R,/R,/"
-15.6444	"/,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-15.6393	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-15.6316	"/B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.6179	"/B/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,"
-15.5973	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/////////"
-15.5777	"/R,/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-15.5622	"B,B,GB,GB,GB,GB,GB,GB,GB,B"
-15.5441	"B,G,G,G,G,G,G,G,G,"
-15.5331	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/B"
-15.523	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/"
-15.5208	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/B"
-15.5147	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-15.5147	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-15.5126	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,"
-15.5126	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-15.5096	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B"
-15.498	"/R/R/R/R/R/R/R/R,B,B,B,B,B,B,B,B,B"
-15.4926	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/B"
-15.4921	"R,GR,GR,GR,GR,GR,GR,GR,GR,GB"
-15.4864	"/,/,/,/,/,/,/,/,/,"
-15.4736	"B,GB,GB,GB,GB,GB,GB,GB,GB,GR"
-15.4696	"G,B,B,B,B,B,B,B,B,"
-15.4684	"/B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-15.4617	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/G"
-15.4617	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/R"
-15.4571	"R/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-15.457	"B,/,/,/,/,/,/,/,/,/"
-15.4568	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B"
-15.4554	"B,B,B,B,B,B,B,B,B,B/////////"
-15.4301	"B,B,B,B,B,B,B,B,B,G/B"
-15.403	"R,R,R,R,R,R,R,R,R,"
-15.4017	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//"
-15.3977	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/R"
-15.3936	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/B"
-15.3936	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/G"
-15.3919	"/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-15.3767	"R,/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-15.3596	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,GB"
-15.3509	"RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//"
-15.3394	"B,B,RB,RB,RB,RB,RB,RB,RB,RB"
-15.3362	"B,RB,RB,RB,RB,RB,RB,RB,RB,"
-15.3282	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-15.3186	"BB,GB,GB,GB,GB,GB,GB,GB,GB,"
-15.3048	"R/,B/,B/,B/,B/,B/,B/,B/,B/,B"
-15.2863	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-15.278	"G/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-15.2728	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/R"
-15.2655	"B,B,RB,RB,RB,RB,RB,RB,RB,G"
-15.2575	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-15.2575	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-15.2575	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-15.2384	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G"
-15.2331	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/R"
-15.2312	"/,/B,/B,/B,/B,/B,/B,/B,/B,B"
-15.218	"/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,G"
-15.218	"/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,B"
-15.2146	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-15.2048	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/B"
