./main --alphabet=BRG --data=G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR --param=1.2 --threads=12 --top=10000 --time=30m
-15.7589	"G/,R/,R/,R/,R/,R/,R/,R/,R/,/"
-15.7527	"G/,G/R,RG/R,RG/R,RG/R,RG/R,RG/R,RG/R,RG/R,RR"
-15.7497	"G/,G/,G/,G/,G/,G/,G/,G/,G/,G"
-15.749	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R"
-15.7371	"/R/R/R/R/R/R/R/R/R,R,R,R,R,R,R,R,R,"
-15.7346	"GR,RR,RR,RR,RR,RR,RR,RR,RR,RR"
-15.7326	"/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R,"
-15.7288	"/,G/,G/,G/,G/,G/,G/,G/,G/,R"
-15.7241	"G/G,/R/G,/R/G,/R/G,/R/G,/R/G,/R/G,/R/G,/R/,/R"
-15.7177	"G/,G/RR/,G/RR/,G/RR/,G/RR/,G/RR/,G/RR/,G/RR/,G/RR/,/RR"
-15.7155	"G/R/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-15.7133	"G/G/,G/,G/,G/,G/,G/,G/,G/,G/,R"
-15.7044	"B/,/R,/R,/R,/R,/R,/R,/R,/R,R"
-15.7034	"G/,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR"
-15.6778	"G/,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RRR,G/RR"
-15.6771	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.6673	"G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G//RR,"
-15.6669	"G,G,G,G,G,G,G,G,G,"
-15.666	"G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,//RR"
-15.651	"G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,R"
-15.6462	"G/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/,/R"
-15.6456	",R,R,R,R,R,R,R,R,R"
-15.6249	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,BRRRRRRR"
-15.6135	"G/,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,"
-15.6122	"G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/,G"
-15.6054	"/,/R,/R,/R,/R,/R,/R,/R,/R,G"
-15.5873	"G/,R,G/,R,G/,RR,G/,R,G/,RRRR"
-15.586	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,/RR"
-15.5835	"G//,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R"
-15.5825	",/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RR"
-15.5799	",G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.568	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/,/R,"
-15.5644	"GR,RR,RR,RR,RR,RR,RR,RR,R,R"
-15.5601	"G,G,G,G,G,G,G,G,G,RR"
-15.5531	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R/RR"
-15.5523	"G/G/,R,G/G/,R,G/G/,R,G/G/,R,G/,RRRRR"
-15.5484	",/,/R,/R,/R,/R,/R,/R,/R,/RR"
-15.5409	"GR,RR,RR,RR,RR,RR,RR,RR,RR,"
-15.5405	"G,/G,/G,/G,/G,/G,/G,/G,/G,/R"
-15.5363	"G/G/G/G/G/G/G/G/G/,R,R,R,R,R,R,R,R,R"
-15.5318	"G,G,G,G,G,G,G,G,G,/R/R/R/R/R/R/R/R/R"
-15.5304	"G/R,/R,/R,/R,/R,/R,/R,/R,/,"
-15.5286	",G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR"
-15.5265	"G,G/,G/,G/,G/,G/,G/,G/,G/,/"
-15.5211	"G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/RR"
-15.5182	"R,RR,RR,RR,RR,RR,RR,RR,RR,"
-15.5146	"GR,GR,GR,GR,GR,GR,GR,GR,GR,R"
-15.5014	"//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,R"
-15.5008	"G/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R//R,"
-15.5004	"G/,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R"
-15.4986	"G/G/G/G/G/G/G/G/G/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/R"
-15.498	"G,/G,/RG,/RG,/RG,/RG,/RG,/RG,/RG,/RR"
-15.4929	"G/G/G/G/G/G/G/G/G/G/,R,R,R,R,R,R,R,R,R"
-15.4735	"G/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,"
-15.4685	"G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G"
-15.4602	"G/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/,R"
-15.457	"G//R,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,R"
-15.4269	"G/,/RR,G/,/RR,G/,/RR/RR,G/,/RR,G/,/RR/RR/RR/RR"
-15.4121	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RRRRRRRRRRR"
-15.4025	",/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-15.3984	"R/,/R,/R,/R,/R,/R,/R,/R,/R,R"
-15.3973	"G/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/,"
-15.3959	"G/G,RR/G,RR/G,RR/G,RR/G,RR/G,RR/G,RR/G,RR/,RR"
-15.3929	"G/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R//RR,"
-15.3822	"G/,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R"
-15.3787	"R/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R,"
-15.3776	"G/G,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,/RR"
-15.369	"GR,GR,GR,GR,GR,GR,GR,GR,GR,"
-15.3644	"R,//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R"
-15.3578	"/G/G/G/G/G/G/G/G/G,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.3568	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/RR"
-15.3564	"GR,RR,RR,RR,RR,RR,RR,RR,R,"
-15.3557	"G/,G/R,G/RR,G/RRR,G/RRRR,G/RRRRR,G/RRRRRR,G/RRRRRRR,G/RRRRRRRR,R"
-15.3489	"G,B/RR,B/RR,B/RR,B/RR,B/RR,B/RR,B/RR,B/RR,/RR"
-15.3453	"G/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B//R,"
-15.3445	"G/,G/,G/,G/,G/,G/,G/,G/,G/,G/R"
-15.3391	"G,/RRG,/RRG,/RRG,/RRG,/RRG,/RRG,/RRG,/RRG,/RR"
-15.3371	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RRRRRRRRRRR"
-15.3303	"G,/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG"
-15.3057	"G,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,/R"
-15.2683	"GR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,/RR"
-15.2668	",/R,/R,/R,/R,/R,/R,/R,/R,/RR"
-15.2643	",/,/,/,/,/,/,/,/,/R/R/R/R/R/R/R/R"
-15.249	"G,G,G,G,G,G,G,G,G,G/R/R/R/R/R/R/R/R/R"
-15.2448	"G/,/RG/,R/RG/,R/RG/,R/RG/,R/RG/,R/RG/,R/RG/,R/RG/,R/RR"
-15.2373	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G,R"
-15.2248	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R"
-15.2228	"G/,/R,/R,/R,/R,/R,/R,/R,/R,B"
-15.2202	"G/,G/R,G/RR,G/RRR,G/RRRR,G/RRRRR,G/RRRRRR,G/RRRRRRR,G/RRRRRRRR,"
-15.2091	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,B"
-15.2043	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,RRRRRRRR"
-15.2026	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R/R/R/R/R/R/R/R/"
-15.1985	"G,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/R"
-15.1803	"/,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R"
-15.1723	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,/"
-15.1697	"G/B/RR,B/B/RR,B/B/RR,B/B/RR,B/B/RR,B/B/RR,B/B/RR,B/B/RR,B//RR,"
-15.1674	",/R,//R,//R,//R,//R,//R,//R,//R,//R"
-15.158	"G/G,G/RR/G,G/RR/G,G/RR/G,G/RR/G,G/RR/G,G/RR/G,G/RR/G,G/RR/,/RR"
-15.1565	"G,/RG,/RG,/RG,/RG,/RG,/RG,/RG,/RG,/RR"
-15.1389	"R,/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RG"
-15.1372	"G/G/G/G/G/G/G/G/G/G,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.1344	"G/,/G/R,/G/R,/G/R,/G/R,/G/R,/G/R,/G/R,/G/R,/R"
-15.1341	"G/R,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-15.13	"G/,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,R"
-15.1045	"G//R,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,"
-15.1003	"G,R,R,R,R,R,R,R,R,"
-15.0868	"G/,/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/R"
-15.0712	"G/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/,R"
-15.0673	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,GRRRRRRRR"
-15.0509	"G,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,/RR"
-15.0442	"G/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-15.0376	",G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR"
-15.0373	"G//R,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR"
-15.0348	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,R/R/R/R/R/R/R/R/R/R"
-15.0338	",G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR"
-15.0326	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.0316	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,B"
-15.0261	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/R/R/R/R/R/R/R/R/R/"
-15.0251	"G/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,R"
-14.997	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,B"
-14.988	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G"
-14.9876	"G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G//R,G"
-14.9811	"G/,/R,/R,/R,/R,/R,/R,/R,/R,RR"
-14.9632	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-14.9586	"G,G,RG,RG,RG,RG,RG,RG,RG,RR"
-14.9421	"G/G/G/G/G/G/G/G/G/R,R,R,R,R,R,R,R,R,R"
-14.9227	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G"
-14.9089	"B/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R,"
-14.9048	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R/R/R/R/R/R/R/R/"
-14.8999	"G,RG,RG,RG,RG,RG,RG,RG,RG,RR"
-14.8851	"G/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/R/R/R/R/R/R/R/R/R"
-14.8834	",G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR"
-14.8788	"B/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G//RR,"
-14.8718	"G/,GR/R,GR/R,GR/R,GR/R,GR/R,GR/R,GR/R,GR/R,R"
-14.8701	"G/,G/,G/,G/,G/,G/,G/,G/,G/,RRRRRRRR"
-14.8438	"G/B/,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,R"
-14.8425	"/,/,/,/,/,/,/,/,/,"
-14.8374	"G/G/G/G/G/G/G/G/,R,R,R,R,R,R,R,R,R"
-14.8281	"G//R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R"
-14.8281	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G//R"
-14.8219	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R"
-14.8202	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/,R"
-14.8169	"G//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R"
-14.8166	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G//R"
-14.8057	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-14.8028	",/,/,/,/,/,/,/,/,/"
-14.7835	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/R/R/R/R/R/R/R/R"
-14.7661	"G/,G/,G/,G/,G/,G/,G/,G/,G/,RR"
-14.7564	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RRRRRRRRRR"
-14.7528	"G/,/R,G/,/R,G/,/R,G/,,G/,/R/R"
-14.7528	"G/,/R,G/,,G/,,G/,/R,G/,/R/R/R"
-14.7528	"G/,/R,G/,/R,G/,,G/,/R/R,G/,/R"
-14.7528	"G/,/R,G/,/R,G/,,G/,/R,G/,/R/R"
-14.7528	"G/,/R,G/,/R,G/,,G/,,G/,/R/R/R"
-14.7528	"G/,/R,G/,,G/,/R/R,G/,/R,G/,/R"
-14.7528	"G/,/R,G/,,G/,/R/R,G/,,G/,/R/R"
-14.7528	"G/,/R,G/,,G/,/R,G/,/R/R,G/,/R"
-14.7528	"G/,/R,G/,,G/,/R,G/,/R,G/,/R/R"
-14.7528	"G/,/R,G/,,G/,/R,G/,,G/,/R/R/R"
-14.7528	"G/,/R,G/,,G/,,G/,/R/R/R,G/,/R"
-14.7528	"G/,/R,G/,,G/,,G/,/R/R,G/,/R/R"
-14.7528	"G/,/R,G/,,G/,,G/,,G/,/R/R/R/R"
-14.7494	"G/G/GR,G/G/GR,G/G/GR,G/G/GR,G/G/GR,G/G/GR,G/G/GR,G/G/GR,G//R,"
-14.7452	"R/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G//RR,"
-14.7315	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R,"
-14.711	"G/,/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R"
-14.7105	",G//R,G/,/R,G/,/R,G/,/R,G/,/R"
-14.6541	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/RR"
-14.6425	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G//R,G"
-14.6314	",/,/,/,/,/,/,/,/,/R"
-14.6312	"G/,/R,/R,/R,/R,/R,/R,/R,/R,G"
-14.6299	"G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/,"
-14.62	"G/,R/,R/,R/,R/,R/,R/,R/,R/,R/"
-14.6192	"G,,G,R,G,R,G,R,G,RRRR"
-14.6171	"G,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-14.6099	"G/R,RR,G/R,RR,G/R,RR,G/R,RR,G/,RR"
-14.6099	"G,/RR,G,G/RR,G,G/RR,G,G/RR,G,G/RR"
-14.6063	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,/"
-14.6042	"G/,RR,G/R,RR,G/R,RR,G/R,RR,G/R,RR"
-14.5961	",/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R"
-14.5901	"G/G,RR,G/G,RR,G/G,RR,G/G,RR,/,RR"
-14.5901	"G,G/RR,G,G/RR,G,G/RR,G,G/RR,,/RR"
-14.5901	"G,/R,G,R/RR,G,R/RR,G,R/RR,G,R/RR"
-14.5873	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,R/R/R/R/R/R/R/R/R/"
-14.5836	"G//RR,G/,/RR,G/,/RR,G/,/RR,G/,/R,"
-14.5711	"/,/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R"
-14.569	"G/,B/RR,G/,B/RR,G/,B/RR,G/,B/RR,G/,/RR"
-14.5647	"G/R,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,R"
-14.5576	"G/,G/RR,G/,G/RR,G/,G/RR,G/,G/RR,G/,/RR"
-14.5481	"G,RR,RR,RR,RR,RR,RR,RR,RR,R"
-14.5425	"G/G/G/G/G/G/G/G/G/R,R,R,R,R,R,R,R,R,"
-14.5363	"G,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.5303	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/R/R/R/R/R/R/R/"
-14.5263	"G/G/RG,G/G/RG,G/G/RG,G/G/RG,G/G/RG,G/G/RG,G/G/RG,G/G/RG,G//R,"
-14.5203	"G/G/,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,R"
-14.5173	"G/,/R,G/R,/R,G/R,/R,G/R,/R,G/R,/R"
-14.4794	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G"
-14.4593	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,B"
-14.4563	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RG"
-14.4453	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/R/R/R/R/R/R/R/R/"
-14.443	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G//R,G"
-14.4407	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.4381	"G//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,B"
-14.4338	",//RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR,R/R/RR"
-14.3968	"G/,G/,RG/,RG/,RG/,RG/,RG/,RG/,RG/,RR"
-14.3958	"G,/,G,/R,G,/R,G,/R,G,/R"
-14.3958	"G,/R,G,/R,G,/R,G,/R,,/R"
-14.3795	"G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,/RR"
-14.3684	"G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,B"
-14.3588	"G,/R,/R,/R,/R,/R,/R,/R,/R,"
-14.352	"/,/,/,/,/,/,/,/,/,/R"
-14.3445	"G,/RR,G/G,/RR,G/G,/RR,G/G,/RR,G/,/RR"
-14.3343	"G/,/R,/R,/R,/R,/R,/R,/R,/R,/RR"
-14.3253	"/,/R,/R,/R,/R,/R,/R,/R,/R,/RR"
-14.3252	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,B"
-14.3138	"G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-14.3097	"G/,G/R/,G/R/,G/R/,G/R/,G/R/,G/R/,G/R/,G/R/,/R"
-14.2952	",/R,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR"
-14.289	"G//R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G"
-14.28	"G/G,G/RR,G/G,G/RR,G/G,G/RR,G/G,G/RR,G/,/RR"
-14.2787	"/,/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R"
-14.2725	"G,/R,/R,/R,/R,/R,/R,/R,/R,/"
-14.2725	"G/,R/,R/,R/,R/,R/,R/,R/,R/,"
-14.255	"G,,G,R,G,R,G,R,G,RR"
-14.2498	"G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/,/RB"
-14.2488	"G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/,/RG"
-14.2469	"G/,/R,G/,/RG,G/,/RG,G/,/RG,G/,/RR"
-14.2453	",RR,RR,RR,RR,RR,RR,RR,RR,RR"
-14.2375	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.2359	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RB"
-14.2284	"G/,/,G/,/RR,G/,/RR,G/,/RR,G/,/RR"
-14.2236	"G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G"
-14.2127	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G"
-14.1983	"G,/R,G,/R,G,/R,G,/R,,"
-14.1908	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.1711	"G,/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/R"
-14.166	"G/G/,R,G/G/G/,R,G/,RR,G/G/,R,G/,RRRR"
-14.1631	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,//R"
-14.155	"/,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR"
-14.1437	"G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/R"
-14.1264	"G/G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,"
-14.1099	"G/R/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,R"
-14.0944	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G"
-14.0931	"G//,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,R"
-14.0375	"/,/,/,/,/,/,/,/,/,R"
-14.0353	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/,G"
-14.0288	"/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,R"
-14.025	"//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G"
-14.0241	"G/G/G/G/,R,G/G/G/,R,G/G/,R,G/,R,,R"
-14.0208	"G/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/,R"
-14.0188	"G,/RR,G,R/RR,G,R/RR,G,R/RR,G,R/RR"
-14.0112	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R"
-14.0076	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,B"
-14.0038	"G/,/RR,G/,/RR,G/,,G/,/RR/RR,G/,/RR"
-14.0038	"G/,/RR,G/,/RR,G/,/RR,G/,,G/,/RR/RR"
-14.0038	"G/,/RR,G/,,G/,,G/,,G/,/RR/RR/RR/RR"
-14.0038	"G/,/RR,G/,/RR,G/,,G/,/RR,G/,/RR/RR"
-14.0038	"G/,/RR,G/,,G/,/RR,G/,/RR,G/,/RR/RR"
-14.0038	"G/,/RR,G/,/RR,G/,,G/,,G/,/RR/RR/RR"
-14.0038	"G/,/RR,G/,,G/,/RR/RR,G/,/RR,G/,/RR"
-14.0038	"G/,/RR,G/,,G/,/RR/RR,G/,,G/,/RR/RR"
-14.0038	"G/,/RR,G/,,G/,/RR,G/,/RR/RR,G/,/RR"
-14.0038	"G/,/RR,G/,,G/,/RR,G/,,G/,/RR/RR/RR"
-14.0038	"G/,/RR,G/,,G/,,G/,/RR/RR/RR,G/,/RR"
-14.0038	"G/,/RR,G/,,G/,,G/,/RR/RR,G/,/RR/RR"
-14.0038	"G/,/RR,G/,,G/,,G/,/RR,G/,/RR/RR/RR"
-13.9992	"G/,/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,"
-13.9806	",/RR,,/RR,,/RR,,/RR,,/RR"
-13.9775	"G,/,G,/RR,G,/RR,G,/RR,G,/RR"
-13.9528	"G/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R"
-13.9386	",G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-13.9061	"G/G,/RR/G,/RR/G,/RR/G,/RR/G,/RR/G,/RR/G,/RR/G,/RR/,/RR"
-13.8862	"G,RR,G,RR,G,RR,G,RR,,RR"
-13.8737	",G//R,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR"
-13.8661	"G/,R,G/R,RR,G/R,RR,G/R,RR,G/R,RR"
-13.861	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R/R"
-13.8594	"G/,/,/,/,/,/,/,/,/,"
-13.8528	",G/R,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-13.8406	"G/G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-13.8241	"G/,/R,G/,R/R,G/,R/R,G/,R/R,G/,R/R"
