./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.9 --threads=12 --top=10000 --time=30m
-11.9777	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-11.9765	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-11.9389	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-11.9199	",B,B,B,B,,B,B,B,B"
-11.9198	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-11.8813	"/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-11.7681	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.7664	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-11.7493	",,B,B,B,B,B,B,B,B"
-11.7339	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-11.7154	"B,B,B,B,,B,B,B,B,"
-11.7046	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-11.7019	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.7008	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.6986	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.6976	",RB,RB,RB/,RB,RB,RB/,RB,RB/,RB/"
-11.6655	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-11.6621	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-11.5484	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-11.5476	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-11.4577	"/,G/,G,G/,G,G,G/,G,G,G"
-11.451	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.451	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.4092	"R,B,B,B,B,B,B,B,B,B"
-11.4092	"B,B,B,B,B,B,B,B,B,G"
-11.365	"/,GB/,GB,GB/,GB,GB,GB/,GB,GB,GB"
-11.3374	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-11.2597	"RB,RB,RB,/RB,RB,RB,/RB,RB,/RB,/"
-11.2452	",B,B,B,B,B,B,B,B,"
-11.2126	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.2074	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.1918	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.1034	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-10.8682	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-10.7997	"RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-10.7902	"/RB,/RB,RB,/RB,RB,RB,/RB,RB,RB,"
-10.7902	",GB,GB,GB/,GB,GB,GB/,GB,GB/,GB/"
-10.6667	"B,B,B,B,B,B,B,B,B,B"
-10.6187	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-10.6179	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-10.3014	",B,B,B,B,B,B,B,B,B"
-10.1539	"/RB,/RB,B,/RB,B,B,/RB,B,B,"
-10.1316	"B,B,B,B,B,B,B,B,B,"
-9.24688	",B,B,B/,B,B,B/,B,B/,B/"
-9.2396	"B,B,B,/B,B,B,/B,B,/B,/"
-9.11518	"/,B/,B,B/,B,B,B/,B,B,B"
-8.70981	"/B,/B,B,/B,B,B,/B,B,B,"
# Global sample count:	358937354
# Elapsed time:	1200.28 seconds 
# Samples per second:	299044
